System,Version,SLOC,Files,Exprs,Stmts,Variable Variables,Variable Function Calls,Variable Method Calls,Variable News,Variable Properties,Variable Class Constants,Variable Static Calls,Variable Static Targets,Variable Static Properties,Variable Static Property Targets,All Variable Features,Magic Sets,Magic Gets,Magic isSets,Magic Unsets,Magic Calls,Magic Static Calls,All Magic Methods,Total Includes,Dynamic Includes,Eval,Create Function Uses,All Eval Features,CallUserFunc,CallUserFuncArray,CallUserMethod,CallUserMethodArray,All Dynamic Invocations
phpMyAdmin,3.3.9.1,205337,502,630916,145665,109,64,7,6,72,0,0,0,0,0,258,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.9,205327,502,630903,145659,109,64,7,6,72,0,0,0,0,0,258,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.9.2,205343,502,630930,145672,109,64,7,6,72,0,0,0,0,0,258,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.10,205336,502,630890,145669,110,64,7,6,72,0,0,0,0,0,259,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.10.3,205336,502,630923,145675,110,64,7,6,72,0,0,0,0,0,259,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.10.5,205348,502,630993,145671,110,64,7,6,72,0,0,0,0,0,259,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.10.4,205340,502,630984,145665,110,64,7,6,72,0,0,0,0,0,259,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.10.2,205335,502,630905,145668,110,64,7,6,72,0,0,0,0,0,259,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.10.1,205336,502,630904,145669,110,64,7,6,72,0,0,0,0,0,259,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.4.0,145432,557,476869,73411,110,80,9,8,82,0,1,0,0,0,290,1,1,0,0,0,0,2,886,83,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.1,145399,557,476718,73403,110,80,9,8,82,0,1,0,0,0,290,1,1,0,0,0,0,2,886,83,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.2,145419,557,476784,73418,110,80,9,8,82,0,1,0,0,0,290,1,1,0,0,0,0,2,887,83,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.3.2,145429,557,476854,73428,110,80,9,8,82,0,1,0,0,0,290,1,1,0,0,0,0,2,887,83,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.3,145425,557,476826,73420,110,80,9,8,82,0,1,0,0,0,290,1,1,0,0,0,0,2,887,83,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.3.1,145424,557,476827,73419,110,80,9,8,82,0,1,0,0,0,290,1,1,0,0,0,0,2,887,83,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.4,145456,557,476991,73424,110,80,9,8,82,0,1,0,0,0,290,1,1,0,0,0,0,2,887,83,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.5,101828,400,344643,47713,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,839,43,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.6,101871,400,344782,47731,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,839,43,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.7.1,101894,400,344830,47747,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,840,43,6,6,12,0,0,0,0,0
